Time,Latitude,Longitude,Altitude,Angle of Attack,Angle of Sideslip,X-Acceleration,Y-Acceleration,Z-Acceleration,Thrust,True Velocity,Ground Velocity,Pitch,Roll,Yaw,Dynamic Pressure,cp,cg,parachute_deploy_gain,Wind Speed,Wind Direction,Mach,omega_x,omega_y,omega_z,Cmq,Angle of Attack(total),Angle of Attack(gust),True Velocity(gust),Angle of Attack(total).1,Angle of Attack(gust).1,True Velocity(gust).1,Angle of Attack(total).2,Angle of Attack(gust).2,True Velocity(gust).2,Angle of Attack(total).3,Angle of Attack(gust).3,True Velocity(gust).3,Angle of Attack(total).4,Angle of Attack(gust).4,True Velocity(gust).4,Angle of Attack(total).5,Angle of Attack(gust).5,True Velocity(gust).5,Angle of Attack(total).6,Angle of Attack(gust).6,True Velocity(gust).6,Angle of Attack(total).7,Angle of Attack(gust).7,True Velocity(gust).7,Acceleration
0.77,31.222196938847222,131.01043277554277,12.519045687820794,8.401313097545804,29.69420964775276,24.76250183632708,-33.70951870297947,-4.553070704313654,331.7687666960708,32.85492702917106,11.158168557023094,69.12607430677053,12.203909591029063,139.3314417330673,660.3718576257284,1.274,1.0241065975906936,0,20.3592684990696,30.000012855656493,0.096562434764525,-1.7933900281554145,-0.0051547334823006,1.0353299387569086,0.000525528434625,30.75522894394316,43.83477080955992,37.31326496162251,30.75522894394316,43.83477080955992,37.31326496162251,30.75522894394316,43.83477080955992,37.31326496162251,30.75522894394316,43.83477080955992,37.31326496162251,30.75522894394316,43.83477080955992,37.31326496162251,30.75522894394316,43.83477080955992,37.31326496162251,30.75522894394316,43.83477080955992,37.31326496162251,30.75522894394316,43.83477080955992,37.31326496162251,42.074262931382464
0.78,31.22219648179656,131.0104338237872,12.75749160725833,8.926473996671266,28.71950556975185,19.31338521412666,-35.50141180884009,-6.503812999455003,286.8734378128899,33.136466269934566,11.284222969939416,68.99297782763395,12.642203711390374,140.98006707965172,671.7226365579256,1.274,1.0240588105546735,0,20.42340484811976,30.000012855656493,0.0973901560489779,-2.0882132246236265,-0.0057696765032996,1.0770482515742308,0.0005932492643916,29.961537762928288,42.99264723087039,37.461165008873216,29.961537762928288,42.99264723087039,37.461165008873216,29.961537762928288,42.99264723087039,37.461165008873216,29.961537762928288,42.99264723087039,37.461165008873216,29.961537762928288,42.99264723087039,37.461165008873216,29.961537762928288,42.99264723087039,37.461165008873216,29.961537762928288,42.99264723087039,37.461165008873216,29.961537762928288,42.99264723087039,37.461165008873216,40.93478560322475
0.79,31.22219601873531,131.01043488269428,12.998517062513343,9.510799669418766,27.686042636961485,28.06080443214173,-37.27048379712871,-8.933262885626899,373.6203323159534,33.42866806272237,11.412323616364274,68.85049919247668,12.94512143369336,142.67912456931305,683.6057266328717,1.274,1.0240083170932772,0,20.48725873106132,30.000012855656493,0.0982492226414147,-2.431361412979435,-0.0064887978402795,1.1166410686047965,0.0006730585051835,29.15145898991352,42.11699226494756,37.610305197688966,29.15145898991352,42.11699226494756,37.610305197688966,29.15145898991352,42.11699226494756,37.610305197688966,29.15145898991352,42.11699226494756,37.610305197688966,29.15145898991352,42.11699226494756,37.610305197688966,29.15145898991352,42.11699226494756,37.610305197688966,29.15145898991352,42.11699226494756,37.610305197688966,29.15145898991352,42.11699226494756,37.610305197688966,47.500535719449076
0.8,31.22219554898236,131.01043595233855,13.24226837849268,10.173789593832236,26.6197131280898,27.803020410118023,-38.90768833669294,-11.95203681538812,377.42502064505743,33.69235325058663,11.527838355641984,68.70027578376381,13.078747559398122,144.42440487886583,694.4165639042919,1.274,1.0239625010683884,0,20.55076545238113,30.000012855656493,0.0990244844029019,-2.8312489500256808,-0.0073303819558477,1.153434275942266,0.0007663325701197,28.364471924513293,41.25334222987123,37.72495357880307,28.364471924513293,41.25334222987123,37.72495357880307,28.364471924513293,41.25334222987123,37.72495357880307,28.364471924513293,41.25334222987123,37.72495357880307,28.364471924513293,41.25334222987123,37.72495357880307,28.364471924513293,41.25334222987123,37.72495357880307,28.364471924513293,41.25334222987123,37.72495357880307,28.364471924513293,41.25334222987123,37.72495357880307,49.291655882786735
0.81,31.222195072427848,131.0104370322052,13.488671754075106,10.9019469262633,25.46629609372588,15.905671280534198,-40.40039646186171,-15.69700020399862,273.9374926939919,33.976822658346414,11.648966405361792,68.54463635340758,13.003501049608648,146.21109928058587,706.1754751956877,1.274,1.0239149950770308,0,20.61397532497927,30.000012855656493,0.0998608400471852,-3.2974855251511808,-0.0083150039189636,1.1864897840369848,0.000876585493193,27.55784510042845,40.33961218201658,37.84664339502965,27.55784510042845,40.33961218201658,37.84664339502965,27.55784510042845,40.33961218201658,37.84664339502965,27.55784510042845,40.33961218201658,37.84664339502965,27.55784510042845,40.33961218201658,37.84664339502965,27.55784510042845,40.33961218201658,37.84664339502965,27.55784510042845,40.33961218201658,37.84664339502965,27.55784510042845,40.33961218201658,37.84664339502965,46.16901805934745
0.82,31.222194589150927,131.0104381216434,13.737595303086982,11.70252039382468,24.223854867325247,21.122339665492927,-41.60910461170945,-20.323039554621523,328.72500443277005,34.27125208358407,11.771291801180082,68.38672596288615,12.67324323970354,148.0335426605968,718.4501921309105,1.274,1.0238644186635044,0,20.67688701064636,30.000012855656493,0.1007264766462935,-3.8407857344044887,-0.0094656223950429,1.2145741432738888,0.0010065093710844,26.74814863028984,39.38713267335594,37.96397688617179,26.74814863028984,39.38713267335594,37.96397688617179,26.74814863028984,39.38713267335594,37.96397688617179,26.74814863028984,39.38713267335594,37.96397688617179,26.74814863028984,39.38713267335594,37.96397688617179,26.74814863028984,39.38713267335594,37.96397688617179,26.74814863028984,39.38713267335594,37.96397688617179,26.74814863028984,39.38713267335594,37.96397688617179,50.896922856606444
0.83,31.2221940988466,131.01043922031977,13.98904640990774,12.59732255251075,22.910169233299584,27.666028646943914,-42.27998135164514,-25.9996498894663,395.68750322465047,34.52866814004267,11.878021504331011,68.23062995736848,12.034332652637811,149.884785284947,729.2658698740044,1.274,1.0238188483711983,0,20.73951416698069,30.000012855656493,0.1014833348778469,-4.4726605687963,-0.0108072976905221,1.2360894072022095,0.0011577775652737,25.980622599735423,38.44366512587221,38.03225511875515,25.980622599735423,38.44366512587221,38.03225511875515,25.980622599735423,38.44366512587221,38.03225511875515,25.980622599735423,38.44366512587221,38.03225511875515,25.980622599735423,38.44366512587221,38.03225511875515,25.980622599735423,38.44366512587221,38.03225511875515,25.980622599735423,38.44366512587221,38.03225511875515,25.980622599735423,38.44366512587221,38.03225511875515,56.82418286754159
0.84,31.22219360100493,131.01044032797515,14.24309270424336,13.566689203121454,21.46944120835992,13.972542680588596,-42.21345470640352,-32.90771306646361,275.4593748256452,34.794390325939936,11.985326132541784,68.08147659506075,11.024705066388972,151.755901861249,740.5154122466662,1.274,1.0237739661568126,0,20.8018583292364,30.000012855656493,0.1022646130435908,-5.204721412658153,-0.0123658403690417,1.2489315290106509,0.0013349053083799,25.22428223793893,37.45154159775748,38.08843474081975,25.22428223793893,37.45154159775748,38.08843474081975,25.22428223793893,37.45154159775748,38.08843474081975,25.22428223793893,37.45154159775748,38.08843474081975,25.22428223793893,37.45154159775748,38.08843474081975,25.22428223793893,37.45154159775748,38.08843474081975,25.22428223793893,37.45154159775748,38.08843474081975,25.22428223793893,37.45154159775748,38.08843474081975,55.31839916768336
0.85,31.22219309597428,131.01044144376604,14.499530529597488,14.591989136043384,19.86407890626048,15.271288402141549,-41.06868285866607,-41.203455460237855,292.96093233939376,35.09343376898068,12.101197994421469,67.94547166508063,9.573212476480323,153.63499846745063,753.2804101906697,1.274,1.0237227741398531,0,20.863831699652525,30.000012855656493,0.1031438336621702,-6.047399648017491,-0.014165079050209,1.2503239966887132,0.0015422392963552,24.47184927837577,36.37823989255129,38.15154356957343,24.47184927837577,36.37823989255129,38.15154356957343,24.47184927837577,36.37823989255129,38.15154356957343,24.47184927837577,36.37823989255129,38.15154356957343,24.47184927837577,36.37823989255129,38.15154356957343,24.47184927837577,36.37823989255129,38.15154356957343,24.47184927837577,36.37823989255129,38.15154356957343,24.47184927837577,36.37823989255129,38.15154356957343,60.14626923651109
0.86,31.222192583141734,131.01044256750015,14.758474909722816,15.686029998832456,18.101731692084364,20.58099778070755,-38.246388214708944,-50.966654651829,346.2265619465587,35.36908512844482,12.206139232726755,67.8297930540592,7.599522700556016,155.50579462538326,765.1415688485343,1.274,1.023674789281455,0,20.92544258718989,30.0000128556565,0.1039543099557918,-7.007782205922996,-0.0162237946232253,1.2367598044750434,0.0017802146233524,23.779030965597112,35.27217825135773,38.165431547008986,23.779030965597112,35.27217825135773,38.165431547008986,23.779030965597112,35.27217825135773,38.165431547008986,23.779030965597112,35.27217825135773,38.165431547008986,23.779030965597112,35.27217825135773,38.165431547008986,23.779030965597112,35.27217825135773,38.165431547008986,23.779030965597112,35.27217825135773,38.165431547008986,23.779030965597112,35.27217825135773,38.165431547008986,66.96240413484658
0.87,31.222192062326183,131.01044369867392,15.019907139450645,16.82043202217294,16.142362001675355,18.348850512663567,-33.09809617176235,-62.12949934728272,327.964078366998,35.63337692845601,12.304330495785155,67.74222303574257,5.015083552678258,157.3456932051744,776.5996748395332,1.274,1.0236288969245204,0,20.98675905032282,30.000012855656493,0.1047314066156448,-8.086152244259404,-0.01854860805112,1.2038310602192157,0.0020504703808894,23.15025524056294,34.10577907328607,38.13560134943413,23.15025524056294,34.10577907328607,38.13560134943413,23.15025524056294,34.10577907328607,38.13560134943413,23.15025524056294,34.10577907328607,38.13560134943413,23.15025524056294,34.10577907328607,38.13560134943413,23.15025524056294,34.10577907328607,38.13560134943413,23.15025524056294,34.10577907328607,38.13560134943413,23.15025524056294,34.10577907328607,38.13560134943413,72.74777642289355
0.88,31.222191533402786,131.01044483675363,15.283801856812564,17.943147423751775,13.942856317652902,14.764878892401168,-24.865635133114303,-74.35561949675414,294.4828134710418,35.91469158253309,12.404783107556,67.69033072635862,1.7261026808504356,159.12348394728969,788.890119592246,1.274,1.0235805388426191,0,21.047765245861537,30.000012855656493,0.1055585434556906,-9.271006176115325,-0.0211249471049875,1.1462590992046864,0.0023536504210157,22.58180286203396,32.83493651763705,38.08327808165249,22.58180286203396,32.83493651763705,38.08327808165249,22.58180286203396,32.83493651763705,38.08327808165249,22.58180286203396,32.83493651763705,38.08327808165249,22.58180286203396,32.83493651763705,38.08327808165249,22.58180286203396,32.83493651763705,38.08327808165249,22.58180286203396,32.83493651763705,38.08327808165249,22.58180286203396,32.83493651763705,38.08327808165249,79.78132369186743
0.89,31.222190996396808,131.01044598116468,15.550104225435572,18.99945040983905,11.48374328172958,17.43441417309781,-12.711456820043695,-86.88820270409978,315.028134248087,36.21311685810932,12.507004992079557,67.679977235404,-2.360242556395574,160.79705970823974,802.0342956026215,1.274,1.0235293752791452,0,21.108455132181263,30.000012855656493,0.1064359788881702,-10.532581825317584,-0.0239051384400867,1.0581396909318568,0.002685469658636,22.09011592532981,31.442416946711003,38.00492586059897,22.09011592532981,31.442416946711003,38.00492586059897,22.09011592532981,31.442416946711003,38.00492586059897,22.09011592532981,31.442416946711003,38.00492586059897,22.09011592532981,31.442416946711003,38.00492586059897,22.09011592532981,31.442416946711003,38.00492586059897,22.09011592532981,31.442416946711003,38.00492586059897,22.09011592532981,31.442416946711003,38.00492586059897,89.52708920318857
0.9,31.222190451018754,131.0104471315161,15.8188671186628,19.95254283652393,8.7758036290279,20.99420607310081,4.088506961552848,-98.41346325800812,339.37814235421445,36.468466028564606,12.592630585580212,67.71294949916411,-7.324795156159261,162.31212766090854,813.3639311196625,1.274,1.0234837388140003,0,21.168850691473686,30.000012855656493,0.1071868148215578,-11.815783412713792,-0.0267957084479085,0.933582997445697,0.003031339724504,21.72499233802901,29.961241880283623,37.84158241645295,21.72499233802901,29.961241880283623,37.84158241645295,21.72499233802901,29.961241880283623,37.84158241645295,21.72499233802901,29.961241880283623,37.84158241645295,21.72499233802901,29.961241880283623,37.84158241645295,21.72499233802901,29.961241880283623,37.84158241645295,21.72499233802901,29.961241880283623,37.84158241645295,21.72499233802901,29.961241880283623,37.84158241645295,100.71088485486464
0.91,31.222189897357605,131.0104482872698,16.090046614819975,20.6826642863672,5.818151710942495,15.728670898558034,25.574228437544,-107.06277341040465,277.7421810230789,36.740396838334966,12.680130907314007,67.78376349325977,-13.219106573599255,163.6037344632477,825.5175163089463,1.274,1.023436404813438,0,21.228933994821045,30.000012855656493,0.1079863945647491,-13.034833031947851,-0.0296473199377227,0.7678666889680444,0.0033788572449983,21.450856304707752,28.3256554858728,37.6527401349282,21.450856304707752,28.3256554858728,37.6527401349282,21.450856304707752,28.3256554858728,37.6527401349282,21.450856304707752,28.3256554858728,37.6527401349282,21.450856304707752,28.3256554858728,37.6527401349282,21.450856304707752,28.3256554858728,37.6527401349282,21.450856304707752,28.3256554858728,37.6527401349282,21.450856304707752,28.3256554858728,37.6527401349282,111.1929390687128
0.92,31.222189335865743,131.0104494478582,16.363512052272387,21.09708683191232,2.673337337232351,21.62994305286947,50.88915918618976,-110.6270451272058,315.02813424806214,37.0287312031211,12.769406292470432,67.87625641327175,-20.041325630158603,164.6032305181521,838.5034683761437,1.274,1.0233859136578225,0,21.288677166983486,30.000012855656493,0.1088341950479247,-14.073864101332,-0.0322568747411746,0.5591588322469598,0.0037050175837912,21.258123490961697,26.537558371443804,37.44850570186333,21.258123490961697,26.537558371443804,37.44850570186333,21.258123490961697,26.537558371443804,37.44850570186333,21.258123490961697,26.537558371443804,37.44850570186333,21.258123490961697,26.537558371443804,37.44850570186333,21.258123490961697,26.537558371443804,37.44850570186333,21.258123490961697,26.537558371443804,37.44850570186333,21.258123490961697,26.537558371443804,37.44850570186333,123.67661085558808
0.93,31.222188766344928,131.01045061303853,16.639331165817342,21.14817455261087,-0.5496709170074806,28.50557761220071,77.90916416233331,-107.15488601404044,359.1625070654728,37.27556081834927,12.844510230569924,67.9614787396286,-27.70794144352942,165.25270523887005,849.6969696378878,1.274,1.0233407575091376,0,21.348110793562668,30.000012855656493,0.1095600132676553,-14.798145344131685,-0.0343909617639183,0.3104092554564616,0.003976364225624,21.154989428336552,24.65838499940142,37.18922003704306,21.154989428336552,24.65838499940142,37.18922003704306,21.154989428336552,24.65838499940142,37.18922003704306,21.154989428336552,24.65838499940142,37.18922003704306,21.154989428336552,24.65838499940142,37.18922003704306,21.154989428336552,24.65838499940142,37.18922003704306,21.154989428336552,24.65838499940142,37.18922003704306,21.154989428336552,24.65838499940142,37.18922003704306,135.51595999055093
0.94,31.222188188573845,131.01045178266017,16.917585174599967,20.74013163822599,-3.703932033095167,22.22950212061241,103.2838867918589,-95.83666475492632,283.0687504837787,37.55791383780056,12.928419527420653,67.9990897380625,-36.02926951359149,165.52567755833613,862.5951534506418,1.274,1.0232914783978162,0,21.40718662507673,30.000012855656493,0.1103902494531835,-15.078131164983173,-0.035832387969339,0.0305860672829281,0.004174296152436,21.05391875149056,22.67939906057893,36.97650670998017,21.05391875149056,22.67939906057893,36.97650670998017,21.05391875149056,22.67939906057893,36.97650670998017,21.05391875149056,22.67939906057893,36.97650670998017,21.05391875149056,22.67939906057893,36.97650670998017,21.05391875149056,22.67939906057893,36.97650670998017,21.05391875149056,22.67939906057893,36.97650670998017,21.05391875149056,22.67939906057893,36.97650670998017,142.64073172383817
0.95,31.22218760326969,131.01045295641657,17.19808465932106,19.903526152528407,-6.613095050785384,30.19461987761483,123.35271335282532,-77.67093177785405,342.4218736174873,37.83396852889863,13.01035556260774,67.94386006829687,-44.7022042835273,165.446392446692,875.2985078217472,1.274,1.0232418269359267,0,21.465929226747903,30.000012855656493,0.1112019815607092,-14.821314764000968,-0.0364422120246317,-0.2656810636736424,0.0042764261233396,20.931038786410262,20.697050817395027,36.79749086772493,20.931038786410262,20.697050817395027,36.79749086772493,20.931038786410262,20.697050817395027,36.79749086772493,20.931038786410262,20.697050817395027,36.79749086772493,20.931038786410262,20.697050817395027,36.79749086772493,20.931038786410262,20.697050817395027,36.79749086772493,20.931038786410262,20.697050817395027,36.79749086772493,20.931038786410262,20.697050817395027,36.79749086772493,148.8636308985442
0.96,31.2221870097441,131.01045413454403,17.48103074848692,18.71925219869141,-9.115907188222891,30.3770400686792,135.24891064917577,-55.49957179962892,337.09533515678345,38.08797739384812,13.087009400708087,67.75624173365688,-53.33377914794672,165.0949609850385,887.0669756652454,1.274,1.0231951201821403,0,21.52438930472089,30.0000128556565,0.1119489243784719,-13.998641359828044,-0.0362135981068846,-0.5605658344639751,0.0042780133117725,20.74915162641581,18.79452416817509,36.66208759722685,20.74915162641581,18.79452416817509,36.66208759722685,20.74915162641581,18.79452416817509,36.66208759722685,20.74915162641581,18.79452416817509,36.66208759722685,20.74915162641581,18.79452416817509,36.66208759722685,20.74915162641581,18.79452416817509,36.66208759722685,20.74915162641581,18.79452416817509,36.66208759722685,20.74915162641581,18.79452416817509,36.66208759722685,149.31588952641658
0.97,31.222186407979155,131.010455317178,17.76640852741452,17.303079318357163,-11.08431871108386,20.264326931111487,137.90989794111115,-33.15556610729183,245.02188719299323,38.350977645390586,13.1683611909711,67.4125919751332,-61.49699911862555,164.5896616335916,899.3351455401905,1.274,1.0231476260761454,0,21.582560031246977,30.000012855656493,0.1127223028023412,-12.651497395689264,-0.0352851883630278,-0.8368047028555539,0.0041970053215181,20.4570651725624,17.024242066362934,36.62069714250734,20.4570651725624,17.024242066362934,36.62069714250734,20.4570651725624,17.024242066362934,36.62069714250734,20.4570651725624,17.024242066362934,36.62069714250734,20.4570651725624,17.024242066362934,36.62069714250734,20.4570651725624,17.024242066362934,36.62069714250734,20.4570651725624,17.024242066362934,36.62069714250734,20.4570651725624,17.024242066362934,36.62069714250734,143.27970707673038
0.98,31.222185798515465,131.01045650433198,18.054017455609728,15.810210610703392,-12.4515922567118,27.48943554588672,132.1976208543124,-14.191019738889263,319.5937466429581,38.64995614328161,13.264012946734852,66.90985282367258,-68.80037900140249,164.05234360722454,913.386737658914,1.274,1.0230935628253934,0,21.64040105895632,30.000012855656493,0.1136014377107242,-10.874394529837048,-0.0339100120901014,-1.0810984418094962,0.0040647664188306,20.02591825980228,15.429368860901889,36.70942394063528,20.02591825980228,15.429368860901889,36.70942394063528,20.02591825980228,15.429368860901889,36.70942394063528,20.02591825980228,15.429368860901889,36.70942394063528,20.02591825980228,15.429368860901889,36.70942394063528,20.02591825980228,15.429368860901889,36.70942394063528,20.02591825980228,15.429368860901889,36.70942394063528,20.02591825980228,15.429368860901889,36.70942394063528,135.7691609585974
0.99,31.222185180774886,131.01045769639418,18.3439450528684,14.447166380355256,-13.258668242298912,28.47202436432421,119.9968826376423,-0.9114484289741108,341.6609485517054,38.885502120444094,13.34422165382844,66.26286455637683,-74.94158080015438,163.57529731820932,924.5278963832432,1.274,1.0230490803133316,0,21.697951687382336,30.000012855656493,0.1142941374066837,-8.782501012145236,-0.032396642242923,-1.285729503809862,0.0039069176934531,19.51302613809805,14.087480498658278,36.821373268354925,19.51302613809805,14.087480498658278,36.821373268354925,19.51302613809805,14.087480498658278,36.821373268354925,19.51302613809805,14.087480498658278,36.821373268354925,19.51302613809805,14.087480498658278,36.821373268354925,19.51302613809805,14.087480498658278,36.821373268354925,19.51302613809805,14.087480498658278,36.821373268354925,19.51302613809805,14.087480498658278,36.821373268354925,123.33182376172604
1.0,31.222184554410127,131.01045889368757,18.63617259314133,13.299074541912974,-13.527103239855832,23.822888199627567,103.6209430668805,5.81910295293364,314.2672081822764,39.15655347990377,13.439944740109388,65.49712982361899,-79.72586029812051,163.20503481036056,937.4353481992003,1.274,1.022999484445133,0,21.755190730615407,30.000012855656493,0.1150912040909504,-6.480242038161924,-0.0310484784243429,-1.4479379600605295,0.0037703280767536,18.882207377786543,12.986669234347117,37.05140570485082,18.882207377786543,12.986669234347117,37.05140570485082,18.882207377786543,12.986669234347117,37.05140570485082,18.882207377786543,12.986669234347117,37.05140570485082,18.882207377786543,12.986669234347117,37.05140570485082,18.882207377786543,12.986669234347117,37.05140570485082,18.882207377786543,12.986669234347117,37.05140570485082,18.882207377786543,12.986669234347117,37.05140570485082,106.4832935413743
1.01,31.222183919485165,131.01046009635215,18.930557690557688,12.464586266098324,-13.34356121574674,23.322431992387543,84.63706451114957,6.3076629708924505,324.9203161036979,39.42085036891815,13.538393503368471,64.6415420268988,-83.05147116149081,162.9446071038126,950.10609909462,1.274,1.0229507481225095,0,21.812105632760417,30.000012855656493,0.1158684256585266,-4.041648217403152,-0.0301258518257556,-1.567954567966758,0.0036828786286869,18.182096746061458,12.174603264446478,37.343744279197054,18.182096746061458,12.174603264446478,37.343744279197054,18.182096746061458,12.174603264446478,37.343744279197054,18.182096746061458,12.174603264446478,37.343744279197054,18.182096746061458,12.174603264446478,37.343744279197054,18.182096746061458,12.174603264446478,37.343744279197054,18.182096746061458,12.174603264446478,37.343744279197054,18.182096746061458,12.174603264446478,37.343744279197054,88.01792507926102
1.02,31.222183275348574,131.0104613047505,19.227123150420883,11.978399958794933,-12.776373480426203,17.50272112558866,63.76707263538445,1.5430317371858242,284.59063161540416,39.67464232633428,13.638124911082697,63.72408569803517,-84.87807187068103,162.76618144653725,962.3516589559543,1.274,1.0229039803623294,0,21.86870418367868,30.000012855656493,0.1166147783528845,-1.5053685511965451,-0.0298314963642002,-1.6466707027043463,0.0036702679464278,17.444907103628942,11.691618896518502,37.68432503536338,17.444907103628942,11.691618896518502,37.68432503536338,17.444907103628942,11.691618896518502,37.68432503536338,17.444907103628942,11.691618896518502,37.68432503536338,17.444907103628942,11.691618896518502,37.68432503536338,17.444907103628942,11.691618896518502,37.68432503536338,17.444907103628942,11.691618896518502,37.68432503536338,17.444907103628942,11.691618896518502,37.68432503536338,66.14352384193397
1.03,31.22218262167684,131.010462519103,19.52579305320805,11.82425778865422,-11.862513506081331,12.41455358827008,40.928521117261646,-7.127096372991094,247.30469339049705,39.95373664444064,13.752009230271852,62.771030974702335,-85.19413334254368,162.62521262215267,975.9107593407504,1.274,1.022853416101322,0,21.92497088945516,30.000012855656493,0.1174355097373591,1.1185970006607886,-0.030309046972482,-1.6835668767732637,0.0037551469567031,16.689014303061317,11.572567255344522,38.10366119042638,16.689014303061317,11.572567255344522,38.10366119042638,16.689014303061317,11.572567255344522,38.10366119042638,16.689014303061317,11.572567255344522,38.10366119042638,16.689014303061317,11.572567255344522,38.10366119042638,16.689014303061317,11.572567255344522,38.10366119042638,16.689014303061317,11.572567255344522,38.10366119042638,16.689014303061317,11.572567255344522,38.10366119042638,43.35966425552745
1.04,31.22218195814528,131.01046373961603,19.826496041656306,11.982524851376413,-10.64289043583032,22.618907229691832,15.21617356699482,-18.04062938740602,345.46563688072297,40.207135560125295,13.861846978362731,61.80878013338568,-83.9929212942003,162.47220975735465,988.3005253227672,1.274,1.0228049544826707,0,21.980907666434792,30.0000128556565,0.1181807229423672,3.834128414476003,-0.0316429077913182,-1.6752338044575612,0.0039451564573539,15.974730534337882,11.87134329363466,38.54495162339111,15.974730534337882,11.87134329363466,38.54495162339111,15.974730534337882,11.87134329363466,38.54495162339111,15.974730534337882,11.87134329363466,38.54495162339111,15.974730534337882,11.87134329363466,38.54495162339111,15.974730534337882,11.87134329363466,38.54495162339111,15.974730534337882,11.87134329363466,38.54495162339111,15.974730534337882,11.87134329363466,38.54495162339111,32.68961931531255
1.05,31.22218128340456,131.0104649668857,20.129377604450124,12.374763386317968,-9.107900740899336,11.36794825178608,-14.403162298407324,-29.06533508702863,240.45625879819983,40.48092755874877,13.984603539733907,60.86716878552261,-81.26114461575406,162.2622991019816,1001.77694889173,1.274,1.022755494436122,0,22.036537087800305,30.000012855656493,0.11898588566687,6.637454087582016,-0.0338473709787479,-1.6145400160765395,0.0042486159384199,15.322942709854354,12.58822304825036,39.05627954155516,15.322942709854354,12.58822304825036,39.05627954155516,15.322942709854354,12.58822304825036,39.05627954155516,15.322942709854354,12.58822304825036,39.05627954155516,15.322942709854354,12.58822304825036,39.05627954155516,15.322942709854354,12.58822304825036,39.05627954155516,15.322942709854354,12.58822304825036,39.05627954155516,15.322942709854354,12.58822304825036,39.05627954155516,34.372591339187764
1.06,31.222180597641763,131.01046620096471,20.434253395831263,12.908155926685438,-7.254923038763027,19.651063519185207,-48.77161609407728,-37.308257151538136,308.17968365593924,40.77241041775014,14.12022557407158,59.982854476491774,-76.98214422518981,161.96478420301176,1016.2257171254976,1.274,1.0227013895379469,0,22.091832039060893,30.000012855656493,0.1198430556458465,9.48876308802193,-0.0368373077522634,-1.4906991747372405,0.0046570792645374,14.777007112181884,13.697641878515554,39.63585257324604,14.777007112181884,13.697641878515554,39.63585257324604,14.777007112181884,13.697641878515554,39.63585257324604,14.777007112181884,13.697641878515554,39.63585257324604,14.777007112181884,13.697641878515554,39.63585257324604,14.777007112181884,13.697641878515554,39.63585257324604,14.777007112181884,13.697641878515554,39.63585257324604,14.777007112181884,13.697641878515554,39.63585257324604,64.47279182374847
1.07,31.22217990006692,131.0104674423087,20.741163986383008,13.47796373631592,-5.0973767399919625,25.604001570176862,-87.6076276005227,-39.05429473334972,348.5093681440308,41.01965656723286,14.243371689638368,59.200917076430216,-71.15548406740999,161.57487339328227,1028.5576640519832,1.274,1.0226540159946436,0,22.14681683444568,30.000012855656493,0.1205702081147276,12.278946998880809,-0.0403851675400052,-1.291051452271226,0.0051364192740817,14.39296576690712,15.148983446812544,40.22001832567033,14.39296576690712,15.148983446812544,40.22001832567033,14.39296576690712,15.148983446812544,40.22001832567033,14.39296576690712,15.148983446812544,40.22001832567033,14.39296576690712,15.148983446812544,40.22001832567033,14.39296576690712,15.148983446812544,40.22001832567033,14.39296576690712,15.148983446812544,40.22001832567033,14.39296576690712,15.148983446812544,40.22001832567033,99.27688173646891
1.08,31.222179189957103,131.01046869141055,21.05014052515012,13.915420858170972,-2.6643547977692736,17.964475503210956,-128.07971497077338,-30.44572075887905,261.00157857466235,41.274203061900735,14.374198213600785,58.571762492367085,-63.8337297238962,161.1275548632379,1041.331747789642,1.274,1.0226061614050743,0,22.201490381531723,30.000012855656493,0.1213188266301492,14.801180724927985,-0.044080832234188,-1.0053550667613087,0.005641078605761,14.163247383048208,16.807445399656118,40.85583800673066,14.163247383048208,16.807445399656118,40.85583800673066,14.163247383048208,16.807445399656118,40.85583800673066,14.163247383048208,16.807445399656118,40.85583800673066,14.163247383048208,16.807445399656118,40.85583800673066,14.163247383048208,16.807445399656118,40.85583800673066,14.163247383048208,16.807445399656118,40.85583800673066,14.163247383048208,16.807445399656118,40.85583800673066,132.86864821931343
1.09,31.222178467876446,131.01046994828556,21.36099082417768,14.050112359851754,-0.0650103284163163,18.00393871800687,-164.4057509027064,-9.30833867507068,246.54375332474407,41.57416654721778,14.52916078194566,58.1402333423668,-55.17199978643063,160.70868685603125,1056.4911237313015,1.274,1.0225512795791307,0,22.2558211972514,30.000012855656493,0.1222009492953942,16.751092828408904,-0.0473423280158473,-0.632900713864123,0.0061023043581494,14.05025973465178,18.493202818154764,41.56395475090091,14.05025973465178,18.493202818154764,41.56395475090091,14.05025973465178,18.493202818154764,41.56395475090091,14.05025973465178,18.493202818154764,41.56395475090091,14.05025973465178,18.493202818154764,41.56395475090091,14.05025973465178,18.493202818154764,41.56395475090091,14.05025973465178,18.493202818154764,41.56395475090091,14.05025973465178,18.493202818154764,41.56395475090091,165.65034834896758
